RMSE,MAE,MAPE,sMAPE,MASE,R2,Bias,left_out
0.991374135017395,0.7579788565635681,54.42972946166992,129.27627563476562,0.6722734570503235,0.01719611883163452,0.3420526683330536,muscatine
0.3435153365135193,0.28557631373405457,52.27825164794922,69.51008605957031,0.8569632172584534,-0.41695261001586914,-0.17695751786231995,dataone
0.34783995151519775,0.2817862033843994,52.8704719543457,69.73173522949219,0.8880542516708374,-0.4422110319137573,-0.15033532679080963,edi_ssad
